County,Sub-county,January 2019,February 2019,March 2019,April 2019,May 2019,June 2019,July 2019,August 2019,September 2019,October 2019,November 2019,December 2019,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022,January 2023,February 2023,March 2023,April 2023,May 2023,June 2023,July 2023,August 2023,September 2023
Kakamega County,Lugari Sub County,103.29781341552734,85.20966339111328,72.61947631835938,70.19005584716797,108.14997100830078,127.06175994873048,137.84060668945312,125.15730285644533,133.92649841308594,121.56587982177734,124.99110412597656,125.2207260131836,130.15602111816406,130.9186553955078,121.42642974853516,101.06372833251952,134.61285400390625,123.31433868408205,118.7024383544922,115.80208587646484,128.59605407714844,131.26319885253906,149.32814025878906,129.1523895263672,111.803955078125,97.42598724365234,92.44654083251952,105.2073211669922,131.1793670654297,147.2598114013672,125.9501953125,126.4705047607422,114.87151336669922,133.0283966064453,138.9961395263672,117.92042541503906,103.40460205078124,107.9700927734375,103.89491271972656,89.6710433959961,121.72965240478516,130.13478088378906,123.94996643066406,119.28292083740234,137.8106231689453,139.40975952148438,121.58688354492188,115.84459686279295,119.67262268066406,84.94587707519531,81.80103302001953,109.7090301513672,148.83029174804688,142.94630432128906,134.2577667236328,136.7067108154297,130.70361328125
Kwale County,Lunga Lunga Sub County,90.86431121826172,73.10652160644531,66.55313110351562,63.512939453125,92.37870025634766,120.27496337890624,108.33981323242188,103.65771484375,98.9294662475586,115.86785888671876,129.19578552246094,109.66716003417967,105.4765625,106.2378387451172,90.89826202392578,88.31439208984375,122.75827026367188,116.19795989990234,101.4795379638672,91.90249633789062,87.12284088134766,93.01134490966795,117.78185272216795,116.94428253173828,98.81863403320312,78.02000427246094,69.19389343261719,78.01212310791016,109.06111907958984,107.03510284423828,94.71234130859376,84.46288299560547,83.03885650634766,72.09684753417969,66.62085723876953,67.74066162109375,77.864501953125,73.83193969726562,83.24837493896484,85.30280303955078,117.19058227539062,105.5084457397461,103.61722564697266,110.62866973876952,99.45689392089844,99.50114440917967,107.20024871826172,98.88392639160156,75.48574829101562,66.65898895263672,60.27268981933594,64.25506591796875,114.3575439453125,120.82758331298828,112.44696044921876,104.45935821533205,90.88264465332033
Kakamega County,Lurambi Sub County,117.9040985107422,95.58403778076172,85.35739135742188,90.35983276367188,118.92850494384766,118.70076751708984,122.29586791992188,113.75739288330078,119.99429321289062,112.13471221923828,124.01851654052734,116.89543151855467,119.55728149414062,120.6382064819336,113.5871353149414,103.36758422851562,124.15338134765624,116.58216857910156,114.76554107666016,111.03506469726562,123.66998291015624,123.89514923095705,139.27593994140625,129.9545135498047,124.66859436035156,105.0805206298828,101.96561431884766,104.00890350341795,119.41720581054688,129.760498046875,115.22837829589844,112.3204116821289,106.92078399658205,125.08140563964844,124.7884750366211,114.19135284423828,103.04967498779295,104.91008758544922,104.39337921142578,101.0566635131836,113.56647491455078,119.66149139404295,117.3582763671875,108.41014862060548,124.5626220703125,131.76535034179688,119.7648468017578,113.62557220458984,124.82087707519533,94.57017517089844,88.39230346679688,109.40414428710938,135.22918701171875,127.3319320678711,122.81565856933594,121.00336456298828,120.85992431640624
Kilifi County,Magarini Sub County,64.8520278930664,57.39401626586914,52.15141296386719,54.32743453979492,67.09131622314453,79.98640441894531,73.07112121582031,69.6799087524414,72.08765411376953,80.90509033203125,101.03905487060548,90.52729034423828,81.06672668457031,77.15776062011719,67.9312515258789,70.93093872070312,91.6407470703125,87.82816314697266,83.70555114746094,84.3099365234375,81.38025665283203,81.79693603515625,87.91015625,80.98200988769531,66.4094009399414,54.73528671264648,50.54251480102539,54.76462936401367,65.73945617675781,66.08405303955078,64.2891845703125,60.96040344238281,57.818477630615234,51.729248046875,49.879188537597656,58.472843170166016,65.36709594726562,57.89883041381836,57.89718627929688,60.7523078918457,81.05525970458984,77.17300415039062,74.89704132080078,71.61871337890625,66.52486419677734,73.63159942626953,85.86442565917969,78.6960220336914,61.74217224121094,53.80234909057617,49.297119140625,55.65885162353516,91.05618286132812,83.24797821044922,76.20628356933594,74.1912612915039,64.0672607421875
Nairobi County,Makadara Sub County,0.8973214030265808,0.7051020264625549,0.5484693646430969,0.5969387888908386,0.5216836929321289,0.4306122660636902,0.5362244844436646,0.7051020264625549,0.800000011920929,0.9247449040412904,1.0452805757522583,0.9545918703079224,1.2219387292861938,1.2367346286773682,1.0362244844436646,1.0311224460601809,1.0357142686843872,0.894132673740387,0.9045918583869934,0.8663265705108643,0.8683673143386841,0.9178571105003356,1.132015347480774,1.094387769699097,0.9827315807342528,0.8811224102973938,0.8346939086914062,1.1326531171798706,0.8354591727256775,0.8193877935409546,0.5979591608047485,0.5535714030265808,0.6025509834289551,0.7672193646430969,0.8284438848495483,1.0979591608047483,1.0941557884216309,0.850218653678894,0.7106414437294006,0.8903061151504517,0.6575255393981934,0.497448980808258,0.5622448921203613,0.5198979377746582,0.7125850319862366,0.5890538096427917,1.129818558692932,0.9534438848495485,1.094387769699097,0.6494898200035095,0.6959183216094971,0.9764030575752258,1.0446428060531616,0.7265305519104004,0.4653061032295227,0.5841836929321289,0.7127550840377808
Makueni County,Makueni Sub County,91.4988250732422,66.80592346191406,50.67051696777344,48.71248245239258,71.89659118652344,58.62092971801758,47.87379455566406,39.90078353881836,39.227909088134766,58.73779678344727,95.50530242919922,100.34628295898438,105.826904296875,109.55042266845705,100.12702178955078,100.25157928466795,110.20790100097656,79.8453598022461,61.65616607666016,52.842227935791016,50.54070663452149,46.65768814086914,73.06015014648438,97.12171173095705,99.4548110961914,72.78749084472656,62.47586441040039,76.59772491455078,79.4377212524414,70.09355926513672,48.65951919555664,40.51772689819336,40.48311614990234,39.116172790527344,41.63483428955078,78.31352996826172,93.02404022216795,69.56623840332031,64.08389282226562,68.2076644897461,91.53616333007812,71.18021392822266,52.88105773925781,45.4261474609375,40.53990936279297,42.92679977416992,64.77066802978516,91.5912094116211,84.7198257446289,55.25522994995117,45.41275405883789,69.33837890625,105.74945068359376,77.17205047607422,55.770164489746094,48.50369644165039,43.32478332519531
Kakamega County,Malava Sub County,106.0023422241211,87.624267578125,79.05343627929688,76.6178207397461,108.8631820678711,114.45049285888672,120.7780990600586,112.9231414794922,126.01432800292967,118.14659881591795,122.4514617919922,117.55783081054688,120.34461212158205,120.4911880493164,116.5609893798828,99.84420776367188,125.0862045288086,112.26560974121094,108.42552185058594,109.67522430419922,123.1795883178711,126.1124496459961,141.3004150390625,124.84783172607422,117.15196990966795,102.3929672241211,93.07003021240234,99.41561126708984,119.94312286376952,132.15953063964844,113.97679138183594,116.77391052246094,108.12928771972656,128.88441467285156,132.8957977294922,113.96778869628906,102.62391662597656,104.57259368896484,105.53504180908205,97.1010971069336,115.43026733398438,120.08627319335938,115.1650619506836,110.32080841064452,128.30206298828125,131.12586975097656,123.09780883789062,116.41354370117188,123.78738403320312,90.21524810791016,85.99186706542969,110.89932250976562,140.45510864257812,131.87611389160156,124.11278533935548,126.67149353027344,125.09288024902344
Kilifi County,Malindi Sub County,85.37722778320312,80.56396484375,73.21282196044922,66.82757568359375,86.34906005859375,120.23067474365234,115.60302734375,110.63533782958984,112.5570831298828,107.97360229492188,121.64141845703124,107.8979949951172,103.5430908203125,104.46331787109376,85.63561248779297,79.5086898803711,111.0626983642578,120.5137176513672,121.39310455322266,132.2183837890625,127.85291290283205,124.23318481445312,123.1017837524414,108.52442169189452,96.61187744140624,82.11937713623047,74.59127807617188,64.49613952636719,80.34927368164062,91.38928985595705,95.3588638305664,91.5845184326172,88.45002746582031,79.41290283203125,74.60847473144531,76.21095275878906,88.40658569335938,84.91106414794922,84.74691772460938,74.98037719726562,104.26507568359376,113.10047149658205,113.5247573852539,114.8562240600586,105.53236389160156,112.66397857666016,113.9093780517578,100.1845932006836,78.00685119628906,77.50702667236328,71.56369018554688,69.22227478027344,123.27277374267578,121.44905853271484,122.14543914794922,125.77233123779295,111.36756896972656
Mandera County,Mandera East Sub County,18.420148849487305,12.480578422546388,11.047956466674805,19.076791763305664,33.51560592651367,26.918312072753903,20.06166076660156,17.795215606689453,16.9517822265625,31.251806259155277,58.37154769897461,56.88228225708008,32.00459671020508,18.10408592224121,15.970179557800291,31.27457046508789,47.69713973999024,32.7393798828125,26.589317321777344,23.39289665222168,19.532495498657227,27.739227294921875,35.40632247924805,23.500333786010746,16.860212326049805,12.54744815826416,13.237725257873535,27.36783790588379,39.97261047363281,27.959253311157227,20.36762046813965,18.303071975708008,17.164640426635742,18.400774002075195,20.71872329711914,20.156761169433597,13.383837699890137,10.704872131347656,9.970248222351074,15.601222038269045,33.62744140625,24.87159538269043,21.18831825256348,17.83356285095215,15.938797950744627,20.051359176635746,37.346675872802734,23.58204460144043,15.56136417388916,11.495831489562988,14.936482429504396,33.76853561401367,45.26803207397461,29.326574325561523,22.20186424255371,19.912982940673828,17.63834571838379
Mandera County,Mandera North Sub County,23.030059814453125,17.751876831054688,18.19789123535156,27.63078498840332,40.339603424072266,34.02581024169922,26.596683502197266,23.285823822021484,23.73064994812012,46.63303756713867,84.44110870361328,82.85181427001953,47.851654052734375,29.211397171020508,27.43214607238769,55.35487747192383,81.11327362060547,57.57011413574219,43.37529373168945,35.1990966796875,32.04863739013672,45.63917541503906,65.67247009277344,40.763370513916016,24.80167388916016,18.28508758544922,22.19944190979004,45.83674240112305,69.48310852050781,47.497066497802734,30.860984802246094,26.546281814575195,25.697250366210938,30.044767379760746,35.22352981567383,37.73748397827149,22.802221298217773,15.662914276123049,16.44432830810547,29.13929748535156,60.89324569702149,44.44764709472656,31.429035186767575,25.381696701049805,23.582876205444336,33.181785583496094,56.200714111328125,36.69439315795898,22.88517189025879,16.50119400024414,29.222177505493164,64.33710479736328,75.940673828125,51.96016311645508,33.775028228759766,28.67140769958496,26.037960052490234
Mandera County,Mandera South Sub County,20.10247230529785,15.244721412658691,16.120128631591797,28.844213485717773,37.26904678344727,28.761913299560547,21.35040283203125,19.85190963745117,20.878374099731445,39.05323791503906,63.66468811035156,58.8506088256836,34.96263885498047,22.38050842285156,22.69491004943848,44.32073211669922,63.063697814941406,45.15010833740234,35.39157485961914,29.861486434936523,27.520042419433597,31.8459529876709,48.1510124206543,32.5311393737793,18.64557647705078,14.234308242797852,18.49266624450684,38.81700134277344,45.95174026489258,34.2059211730957,23.92292022705078,21.405935287475582,20.60765647888184,20.16937065124512,22.30324935913086,24.043670654296875,15.17717742919922,11.303821563720703,13.123120307922363,24.126876831054688,48.918548583984375,35.5751838684082,26.56978988647461,21.110502243041992,19.55516624450684,23.873825073242188,41.6186408996582,29.31756401062012,14.533422470092772,11.490861892700195,20.424299240112305,46.50910949707031,62.92716979980469,44.88200759887695,30.51300048828125,26.618066787719727,22.639366149902344
Mandera County,Mandera West Sub County,23.525087356567383,18.83411407470703,20.98863410949707,33.725738525390625,46.877716064453125,39.634578704833984,31.82849502563477,27.544588088989254,29.562057495117188,58.95574569702149,90.72874450683594,85.38604736328125,48.76364517211914,30.55461311340332,32.292110443115234,64.85905456542969,95.25631713867188,70.93630981445312,52.14175033569336,39.82902526855469,37.83757400512695,47.23040008544922,72.8022689819336,44.873077392578125,24.897361755371094,18.528736114501957,26.345556259155277,53.188255310058594,70.54207611083984,49.29597091674805,33.14436721801758,30.14281272888184,29.126333236694336,30.84663200378418,35.04503631591797,36.82610702514648,22.236764907836918,15.029725074768066,17.938034057617188,32.470638275146484,63.90776443481445,46.80672454833984,34.38484191894531,27.63916015625,26.423206329345703,36.162086486816406,57.50762939453125,36.52877426147461,19.623157501220703,14.849868774414062,33.78507232666016,75.16173553466797,83.51888275146484,58.361427307128906,38.49234008789063,34.11955261230469,29.852584838867188
Embu County,Manyatta Sub County,156.21768188476562,147.8970489501953,129.16835021972656,125.89217376708984,137.35125732421875,125.89350128173828,119.664794921875,115.62057495117188,127.8936538696289,132.73193359375,132.5930938720703,145.00616455078125,141.81248474121094,151.5460968017578,144.22596740722656,140.17791748046875,160.1891326904297,141.54957580566406,133.81101989746094,134.8870086669922,141.23255920410156,134.10745239257812,157.1036834716797,147.95689392089844,157.79689025878906,133.46434020996094,137.0320587158203,149.0524444580078,140.0072479248047,142.8174285888672,121.5746841430664,128.86953735351562,122.43824005126952,119.26398468017578,137.18553161621094,144.81777954101562,151.2910614013672,142.6693115234375,140.38616943359375,136.65707397460938,147.55055236816406,137.6656036376953,127.7353744506836,126.23298645019533,131.66665649414062,141.07855224609375,141.28907775878906,156.0296630859375,167.94032287597656,146.83468627929688,123.87664794921876,133.91928100585938,147.11968994140625,135.62677001953125,124.5349578857422,129.1573944091797,114.29328918457033
Elgeyo Marakwet County,Marakwet East Sub County,120.23519134521484,95.21154022216795,82.02222442626953,87.1357192993164,120.58164978027344,126.84593963623048,138.98411560058594,137.03758239746094,141.406005859375,124.3526611328125,131.8103790283203,127.64881134033205,129.7716522216797,132.39761352539062,126.60660552978516,121.75119018554688,153.20199584960938,133.89291381835938,119.31901550292967,132.54446411132812,151.8632049560547,138.31785583496094,158.29025268554688,143.34764099121094,122.7748565673828,101.2674789428711,92.48870849609376,113.41032409667967,134.62298583984375,134.17042541503906,104.5119171142578,129.32098388671875,134.45343017578125,139.27789306640625,132.88172912597656,107.88732147216795,114.21807098388672,105.11491394042967,96.1613540649414,92.46119689941406,135.76028442382812,128.20574951171875,114.65166473388672,123.5556869506836,150.45997619628906,144.5403594970703,122.54368591308594,113.02741241455078,126.09197998046876,95.32254791259766,91.95932006835938,115.49597930908205,150.7576446533203,131.2816925048828,117.7431869506836,128.88572692871094,124.92044067382812
Elgeyo Marakwet County,Marakwet West Sub County,133.41403198242188,112.5230712890625,96.27388763427734,99.25670623779295,126.70125579833984,131.0637664794922,143.89892578125,140.0439910888672,160.46266174316406,141.61868286132812,136.9615020751953,132.8816680908203,142.05152893066406,150.47201538085938,140.71353149414062,124.3209991455078,150.2943115234375,133.05116271972656,124.4028549194336,136.04913330078125,159.9303741455078,151.30276489257812,169.660888671875,156.8429412841797,140.0889129638672,120.32136535644533,108.88845825195312,123.90713500976562,145.81332397460938,154.41162109375,120.06382751464844,145.66876220703125,147.0498046875,156.27259826660156,157.7410888671875,132.03102111816406,132.4788055419922,124.1832275390625,119.25491333007812,107.64104461669922,146.3972625732422,139.2922821044922,130.35232543945312,137.54409790039062,165.5371856689453,168.34738159179688,136.9222412109375,127.31348419189452,142.9752197265625,112.59295654296876,103.72894287109376,126.11254119873048,159.98629760742188,145.28651428222656,138.73968505859375,157.26385498046875,149.0653533935547
Machakos County,Masinga Sub County,85.39779663085938,62.1653938293457,46.87090301513672,51.586647033691406,73.2256088256836,61.92567443847656,51.6248664855957,41.49407577514648,41.44859313964844,59.99930191040039,91.40501403808594,97.9137725830078,92.00838470458984,95.71056365966795,88.56133270263672,91.32585906982422,101.95433044433594,82.0867691040039,66.23670196533203,53.89331817626953,49.8692512512207,50.54032516479492,85.0302963256836,92.1400375366211,91.04721069335938,68.7196273803711,61.53056716918945,72.46263885498047,81.51400756835938,74.11192321777344,52.61403274536133,43.74792098999024,40.43382263183594,40.91804122924805,53.305809020996094,78.7041015625,92.6362762451172,71.28106689453125,58.03353118896485,65.4683609008789,85.71771240234375,69.29375457763672,53.72222137451172,44.53712463378906,42.02103805541992,43.38528823852539,70.1071548461914,85.48900604248047,73.16614532470703,49.65566635131836,46.43722915649414,71.33537292480469,92.9374542236328,68.26775360107422,49.5357666015625,43.86122894287109,39.81957244873047
Busia County,Matayos Sub County,96.1514663696289,77.41862487792969,74.15646362304688,81.5313720703125,104.69743347167967,109.46722412109376,103.72210693359376,100.90695190429688,111.28800964355467,112.9430923461914,108.96102905273438,105.84117889404295,105.73399353027344,109.30061340332033,106.49166107177734,94.82154846191406,105.54541015625,110.8825225830078,102.26936340332033,93.4912109375,110.53998565673828,115.35478973388672,125.36466217041016,114.7614517211914,109.07283782958984,92.56816864013672,89.29402160644531,92.9563217163086,109.17390441894533,110.2973403930664,95.44034576416016,87.23809814453125,95.85285949707033,122.08116149902344,118.2730484008789,96.4970474243164,87.73616790771484,85.35846710205078,90.48239135742188,87.24263763427734,107.2432861328125,108.2567901611328,102.31859588623048,93.2598114013672,110.69347381591795,121.24195861816406,106.87015533447266,102.00301361083984,101.25687408447266,71.13996124267578,59.08462142944336,90.94216918945312,126.9203643798828,118.69913482666016,103.26377868652344,100.35237884521484,104.5109405517578
Nairobi County,Mathare Sub County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muranga County,Mathioya Sub County,176.72593688964844,162.4459228515625,152.5081787109375,140.1614990234375,149.0897216796875,124.6298599243164,137.50869750976562,133.75534057617188,147.8853302001953,148.6446990966797,136.73367309570312,138.0672149658203,152.80393981933594,161.50799560546875,157.052490234375,134.7566375732422,171.46255493164062,139.51461791992188,128.67788696289062,126.49053955078124,151.49176025390625,158.95611572265625,174.22450256347656,171.97596740722656,178.49659729003906,157.8499298095703,160.1446990966797,160.94435119628906,137.32872009277344,139.2594757080078,110.26651763916016,115.85905456542967,133.26248168945312,143.91357421875,158.6686248779297,135.95108032226562,159.83734130859375,151.02096557617188,160.8164825439453,149.6757049560547,158.55874633789062,139.62820434570312,126.35440063476562,121.5687026977539,142.0956268310547,158.2609100341797,142.29563903808594,152.2987060546875,179.9091033935547,159.23619079589844,134.90457153320312,132.5880889892578,167.99154663085938,142.70162963867188,131.40631103515625,157.7220001220703,153.72396850585938
Kwale County,Matuga Sub County,99.80287170410156,87.40784454345703,79.38872528076172,75.94715881347656,100.36817169189452,128.51210021972656,125.82704162597656,127.43356323242188,122.8868637084961,120.36072540283205,126.67853546142578,102.71119689941406,101.6480941772461,104.4119110107422,90.33259582519533,84.32579803466797,119.27899169921876,126.6740264892578,128.69662475585938,123.50260925292967,117.9107666015625,117.0864486694336,120.85739135742188,116.96070861816406,102.6635513305664,83.80890655517578,74.3946533203125,70.8927001953125,102.27716064453124,111.48143005371094,110.98474884033205,108.92575073242188,104.72286224365234,90.70179748535156,79.94823455810547,75.2279281616211,84.86363983154297,80.80238342285156,89.58064270019531,84.55590057373047,126.97579956054688,126.7962875366211,129.7447052001953,127.68798065185548,119.70490264892578,124.00518798828124,111.91744995117188,102.0586929321289,84.01907348632812,80.4222412109375,72.79756164550781,71.36732482910156,121.22847747802734,124.00199127197266,122.6724090576172,128.80946350097656,119.18992614746094
Kakamega County,Matungu Sub County,88.58039093017578,73.00666809082031,68.79930877685547,77.52669525146484,112.56900024414062,114.2419204711914,109.29853057861328,102.99564361572266,111.40110778808594,110.34210968017578,111.99130249023438,107.59477996826172,101.03855895996094,100.82259368896484,98.92570495605467,93.48899841308594,109.79452514648438,110.59757995605467,99.24980926513672,92.5692367553711,112.23662567138672,118.67740631103516,129.6046905517578,113.32857513427734,107.17032623291016,87.27586364746094,83.95404052734375,93.42952728271484,113.50914001464844,117.6531982421875,105.7287368774414,96.59219360351562,98.11833190917967,121.38075256347656,116.83944702148438,95.0186004638672,82.15555572509766,84.1725845336914,86.74573516845703,85.54122161865234,108.33594512939452,111.83060455322266,108.85707092285156,97.85199737548828,112.87638854980467,124.2318878173828,108.16911315917967,102.88202667236328,101.51444244384766,70.30193328857422,66.49915313720703,96.05774688720705,132.18936157226562,120.01044464111328,108.18555450439452,103.31968688964844,110.3304443359375
Machakos County,Matungulu Sub County,103.92066955566406,79.73907470703125,56.679386138916016,52.73419570922852,80.15377807617188,74.59874725341797,66.8669662475586,51.575775146484375,52.81269836425781,67.98125457763672,104.60881042480467,111.12596893310548,113.28489685058594,114.0488510131836,105.01431274414062,106.72096252441406,116.43653869628906,96.78430938720705,83.40193939208984,68.59288787841797,64.73213195800781,58.44552230834961,91.17125701904295,104.73707580566406,105.32012939453124,84.92597961425781,77.72235870361328,94.72821044921876,102.40068817138672,97.46946716308594,70.88988494873047,59.0974006652832,53.01161956787109,51.76471328735352,66.67660522460938,88.04845428466797,107.2113800048828,82.87493133544922,74.22661590576172,84.88629150390625,102.1639633178711,82.6093978881836,67.85832214355469,54.44413375854492,54.04608154296875,53.62242889404297,76.44561767578125,94.7815933227539,86.524169921875,60.03600692749024,55.93223190307617,81.8322525024414,115.76363372802734,84.64875793457031,58.22906875610352,53.76587677001953,48.667911529541016
Makueni County,Mbooni Sub County,107.38973236083984,83.10935974121094,61.080684661865234,59.90510177612305,89.69446563720703,78.39515686035156,66.4814682006836,53.601036071777344,52.252479553222656,71.82261657714844,108.95935821533205,110.35045623779295,117.77225494384766,118.7049560546875,109.350830078125,112.72628021240234,128.3202362060547,106.97283935546876,87.2002182006836,74.63135528564453,69.57478332519531,61.73233413696289,95.07379150390624,111.88418579101562,120.5165023803711,90.78309631347656,75.13062286376953,99.0257339477539,104.03407287597656,95.24205017089844,69.33354187011719,59.59577941894531,56.73376083374024,53.33002853393555,57.122535705566406,86.2396240234375,105.57711029052734,86.01879119873047,80.67169952392578,87.39298248291016,105.12806701660156,86.90143585205078,67.0171890258789,57.36415863037109,52.7827377319336,55.779273986816406,82.28878021240234,105.75520324707033,99.86849212646484,68.45255279541016,58.31400680541992,84.07579040527344,122.40446472167967,99.84746551513672,78.12757873535156,67.12548065185547,59.06780242919922
Baringo County,Mogotio Sub County,68.44815063476562,57.70618438720703,50.07660675048828,43.76802062988281,63.76397705078125,91.56483459472656,109.41252899169922,107.72281646728516,101.92566680908205,91.14503479003906,98.95848083496094,99.72979736328124,99.9590835571289,99.61921691894533,84.58927154541016,81.78778076171875,116.1483917236328,103.88533782958984,101.45330047607422,109.39778137207033,119.78408813476562,103.30318450927734,115.94141387939452,94.61227416992188,73.74435424804688,61.03532028198242,55.56900787353516,59.41492462158203,86.51020812988281,81.81986999511719,73.72300720214844,91.11344909667967,93.75013732910156,90.50154113769533,71.23198699951172,51.35294342041016,52.516902923583984,56.70447540283203,53.04410934448242,49.2480697631836,87.58464050292969,80.7130126953125,72.93418884277344,83.41818237304688,100.93054962158205,97.0013656616211,72.96017456054688,65.25961303710938,58.10446548461914,46.3757438659668,49.75175094604492,71.01900482177734,103.48694610595705,87.98578643798828,77.44719696044922,73.65241241455078,70.9050521850586
Uasin Gishu County,Moiben Sub County,72.21021270751953,56.28604507446289,43.052391052246094,41.90568161010742,73.01119995117188,107.31278228759766,145.2669677734375,139.0473175048828,137.8119354248047,114.18128204345705,106.02562713623048,103.2248992919922,102.77606964111328,100.20408630371094,87.50416564941406,75.3079605102539,110.91317749023438,119.07003784179688,127.15272521972656,129.5162353515625,131.87167358398438,113.32061767578124,122.2046356201172,101.29366302490234,81.05314636230469,63.75151062011719,51.39925384521485,58.9857292175293,94.97477722167967,116.94860076904295,105.90696716308594,137.9421844482422,129.00875854492188,124.95465087890624,109.8186492919922,79.92607116699219,70.19635772705078,64.02207946777344,53.00839614868164,44.1024055480957,89.5450439453125,111.69027709960938,126.02164459228516,127.51057434082033,135.9118194580078,121.10159301757812,83.2272720336914,71.67730712890625,79.491455078125,57.00916290283203,51.971378326416016,71.70001983642578,114.91374206542967,124.6086883544922,141.00872802734375,145.46641540527344,122.77655029296876
Nakuru County,Molo Sub County,134.2696533203125,123.11563873291016,116.19117736816406,95.04916381835938,101.3906707763672,102.88047790527344,134.11830139160156,130.5186309814453,141.1071014404297,130.4437713623047,129.79823303222656,115.72207641601562,137.0612030029297,149.8475799560547,139.45777893066406,111.74201202392578,141.64431762695312,124.06331634521484,126.81949615478516,129.9173583984375,143.74244689941406,136.40701293945312,152.82028198242188,147.83558654785156,140.35964965820312,127.0322036743164,122.87269592285156,112.08126831054688,129.93666076660156,140.9977569580078,112.55313873291016,124.2361068725586,131.2533721923828,144.4324493408203,145.0827178955078,121.19949340820312,125.45037841796876,130.94117736816406,132.44618225097656,110.64835357666016,124.97955322265624,127.89102172851562,120.5428237915039,120.98273468017578,143.38754272460938,155.0954132080078,128.164306640625,122.06319427490234,129.21316528320312,111.00337982177734,88.73685455322266,107.4930648803711,155.8999786376953,134.050537109375,129.92205810546875,144.23077392578125,136.1595916748047
Nandi County,Mosop Sub County,119.957275390625,98.9166488647461,85.79835510253906,76.20475006103516,109.05921936035156,124.98540496826172,137.5729217529297,130.39047241210938,141.62875366210938,133.33029174804688,131.42872619628906,124.72992706298828,134.36415100097656,133.91436767578125,124.01783752441406,106.13761138916016,131.0675506591797,123.9252471923828,124.52557373046876,124.67754364013672,137.31082153320312,135.65834045410156,159.62872314453125,134.20208740234375,119.4159698486328,105.45361328125,101.18621063232422,109.98464965820312,128.10780334472656,143.14071655273438,124.94249725341795,130.57815551757812,114.83966827392578,139.1144256591797,143.5745391845703,120.24840545654295,107.11820220947266,110.83441162109376,110.47249603271484,94.29721069335938,121.63365173339844,133.07763671875,130.20323181152344,126.13079833984376,142.53492736816406,139.2284393310547,124.09860229492188,118.12152099609376,131.4255828857422,94.54962158203124,88.30646514892578,116.03194427490234,144.67681884765625,140.8201904296875,135.2136993408203,142.31605529785156,136.92369079589844
Marsabit County,Moyale Sub County,13.929762840270996,12.45401382446289,16.197580337524414,32.47435760498047,44.04435729980469,32.48200607299805,24.697559356689453,22.501100540161133,24.80329132080078,55.26626586914063,94.72003173828124,88.36390686035156,43.831329345703125,26.162172317504883,29.089588165283203,61.79025268554688,84.8473129272461,52.9433479309082,39.3010139465332,31.749252319335938,29.37013053894043,37.34403991699219,64.71002960205078,36.48275375366211,17.334136962890625,12.846750259399414,22.34794235229492,50.3603515625,61.3504753112793,47.0712890625,30.212739944458008,25.161888122558597,23.526744842529297,22.32872772216797,26.321929931640625,32.20169448852539,19.12384986877441,10.91403865814209,14.138229370117188,28.361671447753903,54.76060104370117,37.99250411987305,27.87940788269043,22.73184585571289,22.084718704223636,28.62264442443848,44.35359954833984,28.14445304870605,13.065555572509766,9.707554817199709,31.31256675720215,71.62368774414062,73.51862335205078,47.69564056396485,32.08835983276367,28.44285011291504,24.199766159057617
Kwale County,Msambweni Sub County,100.12947082519533,92.45645141601562,90.38471221923828,82.5657730102539,98.26036834716795,129.87525939941406,127.15877532958984,134.01756286621094,132.04852294921875,122.75917053222656,129.41375732421875,103.66448211669922,99.60826110839844,102.92054748535156,89.46998596191406,83.6431884765625,118.94070434570312,126.6756591796875,132.25177001953125,131.88221740722656,126.59227752685548,127.53636932373048,121.14601135253906,119.5984115600586,108.09961700439452,89.85601043701172,82.39452362060547,79.09937286376953,117.6139678955078,124.33098602294922,119.99394989013672,121.59522247314452,121.34771728515624,105.97958374023438,94.9603271484375,90.43816375732422,89.57251739501953,86.15975952148438,94.60672760009766,88.47152709960938,130.1171112060547,127.14537048339844,127.62759399414062,132.7623291015625,131.51805114746094,133.90567016601562,117.73743438720705,105.4456024169922,91.72171783447266,88.87054443359375,78.37881469726562,75.73189544677734,128.7377471923828,129.8942108154297,122.18895721435548,132.1054229736328,123.72594451904295
